688	1	a	Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday. 
689	1	a	Thanks love. But am i doing torch or bold. 
690	0	a	<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you. 
691	1	a	Was the farm open? 
692	1	a	Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx. 
693	1	a	My sister in law, hope you are having a great month. Just saying hey. Abiola 
694	1	a	Will purchase d stuff today and mail to you. Do you have a po box number? 
695	1	a	Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem 
696	1	a	Good. Good job. I like entrepreneurs 
697	1	a	Aight, you close by or still down around alex's place? 
698	1	a	meet you in corporation st outside gap … you can see how my mind is working! 
699	1	a	Mum ask ü to buy food home... 
700	1	a	K..u also dont msg or reply to his msg.. 
701	1	a	How much r ü willing to pay? 
702	1	a	Sorry, I'll call later 
703	1	a	What is important is that you prevent dehydration by giving her enough fluids 
704	1	a	Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub! 
705	1	a	True dear..i sat to pray evening and felt so.so i sms'd you in some time... 
706	1	a	I don't think I can get away for a trek that long with family in town, sorry 
707	1	a	So when do you wanna gym harri 
708	1	a	Quite late lar... Ard 12 anyway i wun b drivin... 
709	0	a	To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT 
710	0	a	4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs 
711	1	a	"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence.. "
712	1	a	It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke 
713	0	a	08714712388 between 10am-7pm Cost 10p 
714	1	a	Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you. 
715	1	a	He also knows about lunch menu only da. . I know 
716	1	a	When i have stuff to sell i.ll tell you 
717	0	a	+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50 
718	1	a	Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748 
719	0	a	You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm 
720	1	a	Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime 
721	1	a	Oh is it? Send me the address 
722	1	a	S'fine. Anytime. All the best with it. 
723	1	a	That is wondar full flim. 
724	1	a	Ya even those cookies have jelly on them 
725	1	a	The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run. 
726	1	a	Got it! It looks scrumptious... daddy wants to eat you all night long! 
727	1	a	Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today... 
728	1	a	Alright omw, gotta change my order to a half8th 
729	1	a	Exactly. Anyways how far. Is jide her to study or just visiting 
730	1	a	Dunno y u ask me. 
731	0	a	Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123 
732	1	a	No he didn't. Spring is coming early yay! 
733	1	a	Lol you won't feel bad when I use her money to take you out to a steak dinner =D 
734	1	a	Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply 
735	1	a	Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh 
736	1	a	Then why no one talking to me 
737	1	a	Thanks for looking out for me. I really appreciate. 
738	0	a	Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg 
739	1	a	Wish i were with you now! 
740	1	a	Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao. 
741	1	a	Yes i will be there. Glad you made it. 
742	1	a	Do well :)all will for little time. Thing of good times ahead: 
743	1	a	Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed. 
744	1	a	Ok. There may be a free gym about. 
745	1	a	Men like shorter ladies. Gaze up into his eyes. 
746	1	a	Dunno he jus say go lido. Same time 930. 
747	1	a	I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl! 
748	0	a	U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795 
749	1	a	Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam 
750	1	a	By monday next week. Give me the full gist 
751	0	a	Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos? 
752	0	a	You have an important customer service announcement from PREMIER. 
753	1	a	Dont gimme that lip caveboy 
754	1	a	When did you get to the library 
755	1	a	Realy sorry-i don't recognise this number and am now confused :) who r u please?! 
756	1	a	So why didnt you holla? 
757	1	a	Cant think of anyone with * spare room off * top of my head 
758	1	a	Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas! 
759	1	a	U should have made an appointment 
760	1	a	Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts 
761	0	a	Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply. 
762	1	a	We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat. 
763	0	a	Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF 
764	1	a	Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor... 
765	1	a	"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.. "
766	0	a	UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub 
767	1	a	I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time... 
768	1	a	Sorry, I'll call later 
769	1	a	I cant pick the phone right now. Pls send a message 
770	1	a	Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get. 
771	1	a	Not getting anywhere with this damn job hunting over here! 
772	1	a	Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? 
773	1	a	idc get over here, you are not weaseling your way out of this shit twice in a row 
774	1	a	I wil be there with in &lt;#&gt; minutes. Got any space 
775	1	a	Just sleeping..and surfing 
776	1	a	Thanks for picking up the trash. 
777	1	a	Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke 
778	1	a	"""Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx"" "
779	1	a	Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola 
780	1	a	That means get the door 
781	1	a	Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply.. 
782	1	a	Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ? 
783	1	a	Beerage? 
784	0	a	You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now! 
785	1	a	Dont think so. It turns off like randomlly within 5min of opening 
786	1	a	She was supposed to be but couldn't make it, she's still in town though 
787	1	a	It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure 
788	0	a	Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS) 
789	0	a	5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870. 
790	1	a	Gud mrng dear hav a nice day 
791	1	a	This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola 
792	1	a	All e best 4 ur driving tmr :-) 
793	1	a	Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!! 
794	1	a	Omg I want to scream. I weighed myself and I lost more weight! Woohoo! 
795	1	a	There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research? 
796	1	a	it's really getting me down just hanging around. 
797	0	a	Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa 
798	1	a	"""Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic"" "
799	1	a	Ok i msg u b4 i leave my house. 
800	1	a	"""Gimme a few"" was &lt;#&gt; minutes ago "
801	0	a	Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16 
802	1	a	Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice 
803	0	a	FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone 
804	0	a	You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX 
805	1	a	K I'll be there before 4. 
806	1	a	I dled 3d its very imp 
807	1	a	sure, but make sure he knows we ain't smokin yet 
808	1	a	Boooo you always work. Just quit. 
809	1	a	I am taking half day leave bec i am not well 
810	1	a	Ugh I don't wanna get out of bed. It's so warm. 
811	1	a	S:)s.nervous &lt;#&gt; :) 
812	1	a	So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint 
813	0	a	Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16 
814	1	a	I borrow ur bag ok. 
